查询M4的三楼109机房的冷通道的CPU占用率,219
查询M4的四楼104机房的空调配电箱的CPU占用率,220
查询M3的三楼109机房的热通道的CPU占用率,221
查询M5的一楼108机房的列头柜的CPU占用率,222
查询M2的一楼104机房的空调配电箱的温湿度,223
查询M2的三楼102机房的空调的内存使用率,224
查询M1的二楼103机房的热通道的内存使用率,225
查询M2的四楼100机房的列头柜的内存使用率,226
查询M3的一楼102机房的二次泵的温湿度,227
查询M2的一楼102机房的冷通道的内存使用率,228
查询M2的四楼102机房的列头柜的CPU占用率,229
查询M1的一楼102机房的冷通道的内存使用率,230
查询M3的一楼107机房的冷通道的温湿度,231
查询M5的四楼104机房的冷通道的温湿度,232
查询M5的四楼100机房的冷通道的温湿度,233
查询M2的一楼108机房的电池的温湿度,234
查询M3的三楼101机房的列头柜的CPU占用率,235
查询M2的二楼108机房的热通道的内存使用率,236
查询M5的三楼103机房的空调配电箱的内存使用率,237
查询M4的三楼103机房的二次泵的内存使用率,238
查询M1的三楼109机房的电池的内存使用率,239
查询M2的四楼100机房的列头柜的温湿度,240
查询M6的四楼101机房的空调的CPU占用率,241
查询M2的一楼102机房的冷通道的温湿度,242
查询M4的三楼106机房的电池的温湿度,243
查询M6的三楼105机房的冷通道的温湿度,244
查询M2的二楼105机房的空调的温湿度,245
查询M4的三楼108机房的电池的温湿度,246
查询M4的一楼102机房的热通道的内存使用率,247
查询M6的四楼106机房的二次泵的内存使用率,248
查询M5的四楼105机房的二次泵的CPU占用率,249
查询M6的一楼106机房的列头柜的内存使用率,250
查询M1的一楼106机房的电池的内存使用率,251
查询M2的四楼103机房的冷通道的内存使用率,252
查询M4的三楼105机房的空调的温湿度,253
查询M1的三楼100机房的空调的CPU占用率,254
查询M3的一楼100机房的二次泵的内存使用率,255
查询M6的四楼109机房的列头柜的CPU占用率,256
查询M5的二楼105机房的冷通道的温湿度,257
查询M6的二楼100机房的热通道的温湿度,258
查询M5的二楼100机房的热通道的CPU占用率,259
查询M1的二楼103机房的电池的CPU占用率,260
查询M6的三楼108机房的二次泵的内存使用率,261
查询M5的三楼100机房的二次泵的CPU占用率,262
查询M6的一楼102机房的电池的CPU占用率,263
查询M5的一楼101机房的列头柜的CPU占用率,264
查询M4的三楼103机房的列头柜的内存使用率,265
查询M6的一楼103机房的电池的CPU占用率,266
查询M2的三楼101机房的空调配电箱的内存使用率,267
查询M1的一楼108机房的列头柜的内存使用率,268
查询M1的四楼109机房的空调配电箱的内存使用率,269
查询M6的三楼108机房的热通道的内存使用率,270
查询M1的三楼107机房的二次泵的CPU占用率,271
查询M1的二楼103机房的冷通道的内存使用率,272
查询M3的二楼104机房的列头柜的内存使用率,273
查询M4的四楼103机房的冷通道的CPU占用率,274
查询M4的一楼103机房的空调配电箱的内存使用率,275
查询M2的四楼101机房的二次泵的温湿度,276
查询M5的一楼105机房的空调配电箱的CPU占用率,277
查询M2的一楼108机房的冷通道的温湿度,278
查询M2的四楼104机房的热通道的内存使用率,279
查询M4的二楼109机房的二次泵的内存使用率,280
查询M1的三楼107机房的空调的温湿度,281
查询M4的一楼104机房的列头柜的温湿度,282
查询M4的二楼101机房的热通道的CPU占用率,283
查询M6的四楼104机房的空调的温湿度,284
查询M3的一楼107机房的列头柜的温湿度,285
查询M2的一楼103机房的列头柜的CPU占用率,43
查询M1的一楼103机房的冷通道的温湿度,286
查询M2的三楼100机房的电池的内存使用率,287
查询M6的三楼103机房的电池的CPU占用率,288
查询M6的一楼107机房的列头柜的内存使用率,38
查询M3的二楼102机房的列头柜的内存使用率,289
查询M3的二楼105机房的列头柜的CPU占用率,290
查询M2的四楼103机房的空调的温湿度,291
查询M5的四楼105机房的冷通道的内存使用率,292
